-10.0,-9.5,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.00022826148578678407+0.0015766738130084407j),(-0.00022826148578678407+0.0015766738130084407j),(0.003986122234719395+0.004077302751964195j),(0.004210338753122562+0.005370732084342591j),(0.01386656175809773+0.004256600466137137j),(0.01710740793974554+0.009351194694291179j),(0.027395528544736595-0.0008647174905590763j),(0.03568762570509226+0.01274970423514644j),(0.041174245218101646-0.01103549496139763j),(0.06034875554754991+0.0042841471720685455j),(0.05869278300114313-0.019436773985544976j),(0.10756347813309575+0.002273201058639781j),(0.0718998225198991-0.01095478602891976j),(0.13939788144085632+0.04134351877829017j),(0.06109285465716679+0.0029010010414767164j),(0.10980408105679132+0.06592253011162692j),(0.04022961947635104+0.01372005412769159j),(0.06280379301190005+0.0755672410421987j),(0.019052330519385006+0.03100092611648707j),(-0.020374617101066812+0.09658691059675109j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-8.831255220932439e-06+0.0004236012710173181j),(-8.831255220932439e-06+0.0004236012710173181j),(0.0017036958199499557+0.002525570569677688j),(0.00153307107399331+0.0033494496065778145j),(0.008291802165804127+0.0033343880733028896j),(0.009416787105693946+0.0061098368972565984j),(0.02028441380041849+0.0016256283972127942j),(0.025681265240202106+0.010402121319298551j),(0.03268159227790148-0.0038510013789101205j),(0.04473391682789892+0.011808191024042517j),(0.045440458243583975-0.012560401196554785j),(0.07087357197978662+0.005755656606415675j),(0.060664131806715864-0.014998410464721829j),(0.11183360875006036+0.014206516011643067j),(0.06745431466946167-0.0024568328993900433j),(0.1270523544649541+0.058174332039328154j),(0.05387769888542394+0.010073951878753833j),(0.08843569592299395+0.07648030647453193j),(0.03151516230188185+0.017977853368961877j),(0.04118662815499769+0.07515839260060263j),(0.009616322713923108+0.026811612769615495j),(-0.029990971977072206+0.06977549398185988j),0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0004949850863729336-0.00027120084468437467j),(0.0004949850863729336-0.00027120084468437467j),(0.0010982855066570965+0.0011576408340832943j),(0.0010696226699206523+0.001735314460337926j),(0.005171529576281237+0.0026194895837803123j),(0.005303659023550136+0.004596863096884525j),(0.01375378824163422+0.0028922093791192674j),(0.01607272207773482+0.007910129225589996j),(0.025155484798267153-0.00042962812492836424j),(0.03363613769011791+0.010568028903752195j),(0.037150880866329734-0.005755413159874511j),(0.05380389481239511+0.012034535623306048j),(0.048548246659963185-0.011382665006943345j),(0.07914582238225969+0.010255992733287967j),(0.06061667971943016-0.009446295924837223j),(0.11192252097277688+0.02773236289784489j),(0.06228572206826326+0.005458344146912182j),(0.10989778395944269+0.07177849267001703j),(0.045227060837770484+0.01652191982760068j),(0.06661469035761493+0.08133341876947776j),(0.023772419773757728+0.019362989102409203j),(0.02222934388249111+0.07034596872060762j),(0.0032368622233896866+0.021463207003419676j),(-0.03322788130661229+0.0483124325809678j),0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,(0.0008715447222314035-0.00043207173339287417j),(0.0008715447222314035-0.00043207173339287417j),(0.0010465316879785494+0.00015296270196444382j),(0.001197127913564144+0.0005041542585266184j),(0.0036288881930581834+0.001675306194212528j),(0.003828227953627192+0.003108847125398026j),(0.00914215916175678+0.0033907327585832375j),(0.010095902736911995+0.006816516998651654j),(0.018115391817768247+0.0017823871475624717j),(0.02276438906226262+0.008980355754979817j),(0.029483184678579872-0.0018372185441206139j),(0.04167886883627829+0.011537806114652474j),(0.040347955816511315-0.006261379194013487j),(0.0615805639870798+0.01396975733240005j),(0.050757799111702966-0.008886471165760673j),(0.0850983058222164+0.017413701695390808j),(0.0592269999986848-0.00279466083489286j),(0.10688910255965148+0.04185663565937042j),(0.055362070731857914+0.012585474603471628j),(0.09053528056433952+0.08103468250258597j),(0.036747427428904494+0.020275250712068576j),(0.04563662698550108+0.08141752551746761j),(0.01668505832630577+0.01982685794309106j),(0.007012096281881059+0.062380271715655064j),(-0.0007841372834129865+0.016866950879862872j),(-0.032443804759819186+0.03144558444989932j),0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,(0.0010964933270705664-0.00023880438932236017j),(0.0010964933270705664-0.00023880438932236017j),(0.001156434484580776-0.00027731908319096615j),(0.0013591178304997531-2.393545138106456e-05j),(0.0027246901071601146+0.0008323206038143408j),(0.0030898040319787498+0.0017210085640268285j),(0.006150381873132814+0.0028872208218527927j),(0.007113548501199484+0.0052932140877308105j),(0.012880107319532324+0.0030044429986434353j),(0.01536915008407903+0.008440678820607237j),(0.022097462004006235+0.0009373510168389748j),(0.02971452996919273+0.010537365297384032j),(0.032819056674798515-0.0028739521732683974j),(0.04870109350655946+0.013382849202207073j),(0.04319397595907044-0.0054848144437276095j),(0.0680132494781772+0.017879121250089273j),(0.05163521746291603-0.004834721149336748j),(0.08751488208740303+0.02685912240287474j),(0.05618996366091464+0.0038826377792389923j),(0.09777950461676414+0.05468144992968754j),(0.04783694891048948+0.018217741145763303j),(0.07010024596596971+0.08605804524502234j),(0.028472600306337203+0.02266333910668824j),(0.026953711616155958+0.07735656311609293j),(0.010717601840841732+0.018691803876012814j),(-0.0044175760415689595+0.05281304994723634j),(-0.0031660286849358524+0.012556044999277254j),(-0.02927783546313359+0.018889607941196943j),0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,(0.0011626288303148678+5.497597016591719e-05j),(0.0011626288303148678+5.497597016591719e-05j),(0.001328726632760126-0.000290407848733188j),(0.001528805198992875-1.9813111694512324e-05j),(0.0022159021845063976+0.0003777698883202356j),(0.0025883422892765914+0.0009901020393316238j),(0.0041444259789571326+0.0019882073095602412j),(0.005232365574969086+0.0035833696844252603j),(0.009188973251994494+0.003001988295333235j),(0.011028078077568677+0.007112416700695889j),(0.016362820388390594+0.0026542993930723318j),(0.02100712184784165+0.010303549712409894j),(0.025562093298795975-8.607832293745016e-05j),(0.03601755686168866+0.012512338931146658j),(0.035931866392851286-0.0028023708811374514j),(0.054800281876909135+0.0163661113575934j),(0.04495082352887408-0.0034418030893012975j),(0.07224301070375556+0.02373394059847154j),(0.05138082378021683-5.285654246273515e-05j),(0.08632109375767726+0.037231122235170874j),(0.05180018103296938+0.01029209282858247j),(0.0852383200965907+0.06542850765378312j),(0.03980100224866004+0.022355775593974298j),(0.05016063759675398+0.08679225838911941j),(0.02089347436804167+0.02318895797492255j),(0.01119594603794259+0.07042809616307888j),(0.005899688922632476+0.016984119047811726j),(-0.012216172482031188+0.0426541381992433j),(-0.004275405355840288+0.00905464672309235j),(-0.025002486320669124+0.009835004277237316j),0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,(0.0010703390860020935+0.0003146372570559293j),(0.0010703390860020935+0.0003146372570559293j),(0.0014375965218355856-0.00011809350271063405j),(0.0016171609732794116+0.0001879757983798452j),(0.001998960558446777+0.00021752481159983185j),(0.0023541377431296174+0.0007862195817425649j),(0.002946574098234231+0.0012379463429087704j),(0.003970828542844653+0.002466207203587667j),(0.0064942233415011845+0.002428446456530394j),(0.007980455770676964+0.005359280536853433j),(0.012113189617786799+0.003055445873976983j),(0.015373825829350915+0.00908707369461664j),(0.01975210511715462+0.0019682766528341207j),(0.026364465935652816+0.012330620868262955j),(0.028756307058249442-0.00026936720850212026j),(0.041723674357551116+0.015027470183155563j),(0.03823369000547407-0.0019070912961183645j),(0.05945317240005924+0.020615224563032785j),(0.045991274718065425-0.0004016713359551194j),(0.07401590216902629+0.03093066954918567j),(0.049685408038568225+0.005255093410328089j),(0.0815527402412217+0.04765825504693548j),(0.04630284882691099+0.01581732461959433j),(0.07040143217526695+0.0730965790863123j),(0.0318439408363692+0.02487875780353729j),(0.0316951477757705+0.08392914800215454j),(0.014252919517326953+0.022592649139079195j),(-0.001298517555637609+0.06154678964223669j),(0.0021808225167226835+0.014654404190434223j),(-0.01688002662482329+0.03285623615603275j),(-0.004616636721912549+0.006178209193046364j),(-0.020385898042739978+0.003656818937112612j),0j,0j,0j,0j
0j,0j,0j,0j,(0.0008734701333278403+0.0004998577810563431j),(0.0008734701333278403+0.0004998577810563431j),(0.001408092486647881+0.0001181425860934476j),(0.0015408969611873543+0.0004340196196794653j),(0.0018824949043717417+0.00021472127980009763j),(0.0022185499705411104+0.0007910665670371202j),(0.002377609126274234+0.0007326911750321172j),(0.003305158025004883+0.0019010531837792342j),(0.004694383134235264+0.0018470282164667479j),(0.005840869324578316+0.0040679326647756545j),(0.008858198277595085+0.002773339145968012j),(0.011204405169820943+0.007299087423909262j),(0.01521751808835952+0.0028430036057279797j),(0.019699587225390437+0.011143786159186951j),(0.022814392108745685+0.0018204003658808306j),(0.03141761404498085+0.01456000325219819j),(0.03139955170288224+1.0737634717233707e-05j),(0.04650541132865889+0.018316632166743615j),(0.04000767639828023-3.2480743452520494e-05j),(0.062479381023052054+0.025920883725850604j),(0.04585570596496781+0.003398897656684824j),(0.07312429274542069+0.03896951158363017j),(0.04682796252001412+0.010458036511681154j),(0.0735843996788725+0.05700768825149235j),(0.040017973836247576+0.0203061844772011j),(0.05441117093683223+0.07744158771189624j),(0.024244327910524503+0.025938955301662268j),(0.015482918475511793+0.07807541385070914j),(0.008638424279124639+0.020960103046186628j),(-0.01054120480886921+0.0517519034776716j),(-0.0004802556190634204+0.012211309956685306j),(-0.019003108919883552+0.023948447085789498j),(-0.004416361285463634+0.003981841103176853j),(-0.015969577247508308-0.00032501129277329025j),0j,0j,0j
0j,0j,0j,(0.0006422095998364955+0.0006001825525036483j),(0.0006422095998364955+0.0006001825525036483j),(0.0012598032589212936+0.00035436540233134845j),(0.0013277468528750955+0.0006584290739240759j),(0.0017407541781661086+0.00031844458513319627j),(0.0020119070438974446+0.0008844817267913375j),(0.002129019507265926+0.0004518199723444696j),(0.002936897584652375+0.0016146839573993141j),(0.003634916916312227+0.0013731832526830941j),(0.004573704538156608+0.0032448516256121836j),(0.006535267739493111+0.0023649415905161466j),(0.008174611160022492+0.005866166599922238j),(0.011522389389217043+0.002990630635688299j),(0.014559122204315917+0.009329632198849686j),(0.018016865011029507+0.0028931343373833182j),(0.0239814698606399+0.01326561064628536j),(0.02553568595356864+0.001905519158365972j),(0.035920452422304835+0.01726998986931435j),(0.03359043300046844+0.001092522230072121j),(0.05019917222792071+0.022320541162316316j),(0.040902972988302574+0.0025551306114569346j),(0.06366100622021355+0.032133384554149234j),(0.04475136030894041+0.007589312992778168j),(0.0695151068390509+0.04709303700358806j),(0.04280865666890459+0.015320766958615426j),(0.06312672286290386+0.06453125857596842j),(0.03331833137661187+0.023490551025912673j),(0.03831756640931299+0.07838097663313941j),(0.017317861488990127+0.025716795862702466j),(0.00197641194636319+0.07009083710998781j),(0.004136170245923477+0.018736778785295047j),(-0.016789251597158092+0.04178713000784814j),(-0.0022755875542042636+0.009744433691506633j),(-0.019201536224410218+0.016304179765619667j),(-0.003947625182530465+0.0023373004120999553j),(-0.01202198418256497-0.0026623097227340773j),0j,0j
0j,0j,(0.0004235270991604065+0.0006209649443349944j),(0.0004235270991604065+0.0006209649443349944j),(0.001043767982742707+0.0005397179656922984j),(0.001049805170987866+0.0008174046730519028j),(0.0015508339085864573+0.0004813040502524467j),(0.0017204141356290243+0.001024139672303253j),(0.0019746688070302523+0.00038700667862708016j),(0.002596098894594756+0.001517734067979413j),(0.003006421167491004+0.001033097770093548j),(0.0038014288807667446+0.0026790865613609154j),(0.0050178102415811745+0.001954199143666173j),(0.006238456433026399+0.004820869740143819j),(0.008680468023111463+0.0028746681228745655j),(0.01069076747502726+0.007785903352337524j),(0.013981890332784743+0.0032592505102837558j),(0.018069078768497993+0.011387530224050032j),(0.02063872778592787+0.0030542390643856785j),(0.02798134390501634+0.01572136331033144j),(0.027855957394269198+0.002547482821616177j),(0.03969731925213706+0.020439336344087285j),(0.03515211725226519+0.0027556557112925918j),(0.05263504837113072+0.027090596105819154j),(0.04101730040595535+0.005741555141959183j),(0.06279455602403415+0.0388479828378131j),(0.04253010260462683+0.011896962385629917j),(0.06343889373256979+0.05461934854192584j),(0.037946931771804415+0.019427298526352346j),(0.05093552841969992+0.06966916879608624j),(0.026542661026579283+0.025412190087803654j),(0.02307197517799353+0.07621850292946146j),(0.011235266590633257+0.024456836161204795j),(-0.008648003627172688+0.06074604358821724j),(0.0006674301860520664+0.0161369674235651j),(-0.020422309781004618+0.03228993604826773j),(-0.003323123538125042+0.00747458193381578j),(-0.018063465587486234+0.010044119367852256j),(-0.003334798281839177+0.0011712772871806897j),(-0.008687210540402026-0.0038335902986218907j),0j
0j,(0.00023974801569411457+0.0005828214538039556j),(0.00023974801569411457+0.0005828214538039556j),(0.0008005977280507048+0.0006483313906465578j),(0.00075931163787392+0.0008875963134727568j),(0.0013209575764564063+0.0006407912507781533j),(0.0013879126365465898+0.001146504195836419j),(0.0018182852499171373+0.00047970755166651434j),(0.0022176347239110383+0.0015558780772368772j),(0.00258022653350071+0.0008692487072969894j),(0.003196637649392952+0.0023430415130226328j),(0.0040134222307964505+0.00159370698838204j),(0.0049720164424755554+0.003997805162623551j),(0.006649013718811887+0.0026029083530943278j),(0.008072307959071077+0.006545272977983034j),(0.010752778839910887+0.0033125159348975485j),(0.01346802303157828+0.009743602152284554j),(0.01638652787149013+0.0035796208103627877j),(0.021488355540276075+0.013700209852757975j),(0.022933884079048252+0.0035440352470820797j),(0.03152560475856851+0.018479673373513028j),(0.029733625163189826+0.003629116366226276j),(0.04261085640086071+0.024189704285720696j),(0.03608541706644719+0.005030261708011753j),(0.053577030341097676+0.032441186874308976j),(0.040193902174442346+0.009271084998526618j),(0.05988146316101929+0.045625858916043247j),(0.039379289612961055+0.01597185935799449j),(0.05523394258353728+0.06093828973645495j),(0.03245693441068405+0.022648782625172902j),(0.03789656739285179+0.07214797740062558j),(0.020002758538526927+0.026076408003634248j),(0.009374765421805806+0.07142910612516279j),(0.0061164068981893974+0.02242845739747576j),(-0.016422871808472884+0.050792755501345224j),(-0.0018297776350864557+0.013426033692874293j),(-0.02191901111748243+0.023673806897189103j),(-0.0038158577067334597+0.005460108524867552j),(-0.016085403050199214+0.00517100816197886j),(-0.0027006636618798923+0.00037990309128810957j),(-0.005986564980397478-0.00421349965098459j)
