-10.0,-9.5,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006417387594609566+0.0001875100854991838j),(0.006417387594609566+0.0001875100854991838j),(0.009337591326864321-0.0028810055972944316j),(0.013901600367403958-0.0028699400600876806j),(0.013534342552938648-0.005024867568985203j),(0.025158776241409646-0.0053472422311008j),(0.011980086017620526-0.008480400386364249j),(0.03347020327623855-0.008911548746347142j),(0.013553251534815418-0.016735716727332105j),(0.04249576145341128-0.026925501765910728j),(0.020893151784730776-0.02548717721533936j),(0.08304141571772959-0.048578596944711366j),(0.03240054224612709-0.0236773144066359j),(0.12687396925938313-0.023027271889621052j),(0.026982958038145127-0.016695196910714524j),(0.10061546916881856-0.011985650338787457j),(0.02677248677580985-0.011130499420959176j),(0.10276770186623055+0.011122857598314988j),(0.06275648793626486+0.03098057932524437j),(0.03431503161397456+0.32179386539215044j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005319051236695753+0.0010722070402268452j),(0.005319051236695753+0.0010722070402268452j),(0.007098558257372017-0.001114381898301218j),(0.010283468973803514-0.0005444142957565944j),(0.009963164661140568-0.003687116754035732j),(0.01852358321142899-0.004322506524532323j),(0.011056473473753079-0.007705928731186534j),(0.03098531300118874-0.00748192771073319j),(0.013275497667972652-0.011075585873678163j),(0.03842702053864031-0.009783065976367005j),(0.013089024726173909-0.01771820087921417j),(0.04934990499399568-0.027986379385736358j),(0.022923920669807127-0.02558400671562002j),(0.09368421483869774-0.04174376298375429j),(0.03375018911742675-0.019919837026204264j),(0.13214331904731733-0.0070777377241659735j),(0.02682752859490939-0.014597786028351557j),(0.10245630512519784+0.0026918770044731086j),(0.027507040899619542-0.0069277050719240025j),(0.0986902651882767+0.02665753293104231j),(0.05139206029183699+0.03665294861064468j),(-0.01707689492330642+0.28514099462965026j),0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0044640517315380724+0.0012441878764301612j),(0.0044640517315380724+0.0012441878764301612j),(0.006045228003345834-7.377900357839944e-05j),(0.008635966860843204+0.0009387266398835122j),(0.007659851447294137-0.0017967498373956446j),(0.013641314038450984-0.0012888979014663352j),(0.008463590526445736-0.006776698042937604j),(0.02322246307148376-0.006847925480380514j),(0.012233434777298165-0.00999055096397984j),(0.0354971342355355-0.008533050669549418j),(0.012756536980435499-0.012497855260470784j),(0.04273472368608612-0.01069658857497642j),(0.015043286358483138-0.018939306093057544j),(0.05583138879231898-0.027106383999299096j),(0.02439463822797473-0.023851982019912513j),(0.10214924450912011-0.03300908077066648j),(0.03417945307987358-0.017164932602113502j),(0.13309359635308649+0.010736880571670158j),(0.027923842973881424-0.010714496407349818j),(0.10049082654304721+0.0170509429997813j),(0.025964796115423155-0.003599535730919419j),(0.09137669339210462+0.041197914264692125j),(0.03860163095509245+0.039209192115004225j),(-0.05567840970645777+0.24593186905984837j),0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,(0.0035561240911291697+0.0012645914995910489j),(0.0035561240911291697+0.0012645914995910489j),(0.005151679088568646+0.0001834926609001999j),(0.007363047505366791+0.001190965197241941j),(0.006609097262823536-0.0008044005345961232j),(0.011578940779953903+0.0005699908645853405j),(0.006902779309692502-0.004959016540189856j),(0.01750476635653378-0.0033878422930433685j),(0.009681776896710965-0.008576291751154581j),(0.027057976283758237-0.008344799660240647j),(0.01213734786538947-0.011633723244907036j),(0.039686548463378775-0.00971366323014676j),(0.014196365417607342-0.013839332303074887j),(0.04650221230216265-0.01078169145482169j),(0.01591731804306958-0.018771247268494638j),(0.06185597551698604-0.02536635621660908j),(0.026333674017806417-0.022381215285442964j),(0.1084883168105004-0.021669570669785015j),(0.0349581030405283-0.013163549187414936j),(0.12964807707211315+0.028008144573473035j),(0.02717871273349069-0.007465042463894738j),(0.09567349260555302+0.030971373379807973j),(0.025403420914470155-0.00020805743453636684j),(0.0809569390764148+0.053484840205879056j),(0.028552356653716932+0.03963988662349571j),(-0.08423067757995503+0.20629207238445232j),0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,(0.0028090229416092233+0.0013630997270069293j),(0.0028090229416092233+0.0013630997270069293j),(0.004188153266476183+0.00035564932931451965j),(0.0059371154219993215+0.0012612903084521158j),(0.005644414436564357-0.0005566982282215651j),(0.009954778230645457+0.0008102640746474427j),(0.006452196293753146-0.003766708649834503j),(0.015240300113372924-0.0010547511093182546j),(0.008210842134327205-0.006380768996381281j),(0.020753418065760715-0.0047655418759309275j),(0.009899941712779876-0.010337144215227875j),(0.031000855786464068-0.010133985967319828j),(0.0133380383425967-0.012667746994047586j),(0.04332044138885732-0.01001526145155627j),(0.014703114543324673-0.014223409628107973j),(0.050158792100374223-0.010707894884715866j),(0.01780431744056485-0.0188150684165069j),(0.0676050288142333-0.021896324991310546j),(0.027887244347900162-0.019699418700670712j),(0.11197909827757228-0.009242966970232129j),(0.03467978033770456-0.009368654881016028j),(0.12287381167837327+0.044542926086188324j),(0.02707988881425437-0.004006587527578643j),(0.08785467723617178+0.04340280955344069j),(0.02336354537740432+0.0030847798415828452j),(0.06873357067507786+0.06324092686659456j),(0.018801251657507324+0.038830623371684414j),(-0.10303186623945121+0.16746153000379105j),0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,(0.0022878771118080357+0.001426416523333836j),(0.0022878771118080357+0.001426416523333836j),(0.0034395055227687404+0.000623198571353948j),(0.004783198778056483+0.0015236038317487583j),(0.0046384062994898135-0.00028529978305330355j),(0.008093944305821754+0.0009418186659027636j),(0.0059671233272465575-0.003192891239730292j),(0.013468908055050742-0.0005622625629995286j),(0.0077232093600716435-0.004933841064952808j),(0.018252151872702287-0.00216472372503894j),(0.008611874396304954-0.008056576706483588j),(0.024263901770863953-0.00656461669279448j),(0.010992717187058059-0.011143082892369986j),(0.034685523387123815-0.011043188429192406j),(0.01385978021637478-0.013350143793630847j),(0.04691334985399954-0.010181539737129435j),(0.016047924008842692-0.014597506647598823j),(0.05379447713225351-0.009624833312676835j),(0.019219426488988188-0.01773460507624977j),(0.0725266340470279-0.017249401250653724j),(0.029265558031299613-0.017042932818148525j),(0.11312493195338405+0.004123477293148333j),(0.03432018494530329-0.005314272231936074j),(0.1127755323420402+0.05925464707112137j),(0.025741743173381054-0.0005903369117107602j),(0.07813931100019043+0.053954450129071546j),(0.021625603720885796+0.00570790248629279j),(0.055034964589281754+0.0701949712767547j),(0.010959885695882784+0.036359627320225504j),(-0.11399170582846671+0.13110198850253074j),0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,(0.0018734328873748654+0.0014043991034827256j),(0.0018734328873748654+0.0014043991034827256j),(0.002929537736793526+0.0008172123059227678j),(0.004005890903117121+0.001725958815038962j),(0.0039094350919864134+9.599789349926624e-05j),(0.006632473218997529+0.0013942237911614536j),(0.005317413392914409-0.0025555208804278772j),(0.01132694410621131-0.0001303801047970707j),(0.007090647399389714-0.004112072787830842j),(0.01627516494949887-0.0014815375675333107j),(0.008263922440679309-0.00643070534931466j),(0.021551888941722414-0.003659825782412357j),(0.009555324180877836-0.008753455944148893j),(0.027624657666950048-0.007699481736433409j),(0.011521281673953056-0.012062380434620542j),(0.038466663559054766-0.011763995370737102j),(0.015032952650155995-0.013648250232746463j),(0.0504136985584531-0.009385664371860055j),(0.017026896319581156-0.014228824759009006j),(0.05722851335993846-0.007870017639293589j),(0.020855010032986156-0.016687563007928043j),(0.07675372605394741-0.011241293290148821j),(0.030238483911508462-0.013692057047607172j),(0.11148907334025797+0.017677361678592j),(0.03313083486032189-0.0013613536746892544j),(0.10047538402782254+0.07172268908828952j),(0.02448105039309835+0.002394993804794359j),(0.06670941282276847+0.06237689103167196j),(0.019181995603469993+0.008283998247417093j),(0.04091022999597684+0.07418526762429255j),(0.004219061656678422+0.03341089898991128j),(-0.11821074281088284+0.09769116762885166j),0j,0j,0j,0j
0j,0j,0j,0j,(0.0014967167104275331+0.001354845661032558j),(0.0014967167104275331+0.001354845661032558j),(0.002498103896571793+0.0009062168881496188j),(0.0033731724912057404+0.001775938005603101j),(0.0034149707034345513+0.00037227505857855947j),(0.00566881286908115+0.0017524783155342795j),(0.004829558472748715-0.0018137792804045643j),(0.009604329558875142+0.0007119537493548629j),(0.006301577173631558-0.0032278249016671925j),(0.013858358130102838-0.0008126429617838318j),(0.007718332358555228-0.005425001125072472j),(0.019406123591275064-0.0027019125543300848j),(0.009014820928200497-0.007067078345636934j),(0.024623826609219225-0.004656378284362288j),(0.010057520745955317-0.009748962972955853j),(0.0311327134213207-0.008672925162785063j),(0.012602510692312283-0.012415462503361011j),(0.042220055881698255-0.011555417309906033j),(0.015879561181226354-0.013618725686117002j),(0.0537161101975411-0.008030077399670887j),(0.01827278575900112-0.013748619299709669j),(0.06052040130381139-0.005095130270086668j),(0.02222764498138339-0.014868895627468645j),(0.07979772448089792-0.004120233553292624j),(0.030758691348663526-0.010351639115005749j),(0.10752282060457045+0.030899040140544787j),(0.03161155484268248+0.002383705932336181j),(0.08631443849692225+0.08166125439991466j),(0.022557209047335363+0.005319057786744044j),(0.05440865925713666+0.06836533744334193j),(0.016709739854618533+0.010071026724227546j),(0.02682737556739928+0.07547029317436922j),(-0.0011276723555250852+0.029602459295450974j),(-0.11708305760247274+0.06808878140592885j),0j,0j,0j
0j,0j,0j,(0.0011684996594401571+0.0013100451654761381j),(0.0011684996594401571+0.0013100451654761381j),(0.0020873825311727933+0.0009700228455234131j),(0.0027730284409152603+0.0017845249369986506j),(0.0029644023174057576+0.0005404292164184562j),(0.004851794108259288+0.001900984898349949j),(0.004475242152185321-0.0011988061205925448j),(0.008422136303148475+0.001416602849201033j),(0.005711287224169822-0.002305373206844409j),(0.011891489997923086+0.00030333167945588576j),(0.0069686442640847675-0.004362945183938086j),(0.016739093713723407-0.0017504892759263968j),(0.008291669148525681-0.006009444097198517j),(0.022246845561696156-0.003515919885980149j),(0.009537072637249256-0.008050758997048239j),(0.027821594020965935-0.00551530429902557j),(0.010950387846750979-0.010175199035945203j),(0.034605199294474344-0.00889880300569079j),(0.01337805992341145-0.01269781404289063j),(0.0458158008908387-0.010778867608629804j),(0.017029525473678926-0.013280962742906065j),(0.0568694941662539-0.005789965707397185j),(0.01933658032148064-0.012748885578881401j),(0.06335899078331779-0.0014005431498552592j),(0.02343947105470331-0.01296363638255651j),(0.08162456920515224+0.003901187963610515j),(0.030830672561076005-0.006712745230283431j),(0.10122618597942615+0.04337757289559683j),(0.029525005928569794+0.005868722709759626j),(0.07114673980862658+0.08880563079868953j),(0.02046443834255537+0.007661138986551448j),(0.04164299956391009+0.0720530234957032j),(0.014044674850575686+0.011643495183721824j),(0.013450046716632441+0.07414000814062495j),(-0.005244857180728345+0.0257017300303393j),(-0.1118382017348342+0.04238711650485312j),0j,0j
0j,0j,(0.0008960354880591626+0.0012564678583467136j),(0.0008960354880591626+0.0012564678583467136j),(0.0017246658254889504+0.0010317520166809421j),(0.002240692440924813+0.0018008137664677396j),(0.0025222474157800645+0.0006930845639098511j),(0.004049023827457805+0.0020055110575025814j),(0.004090302499086873-0.000715198430020748j),(0.007358845728053726+0.001839081614014746j),(0.005254542705398787-0.0015788389496523068j),(0.010494353917216028+0.0012274926402189579j),(0.0063953569808240735-0.0032784634621567657j),(0.014516772216892567-0.0003348223646331879j),(0.007423848453164656-0.004908210992832256j),(0.01932414749353763-0.002387198986461657j),(0.008845471869640013-0.006966321879778266j),(0.02519050365288881-0.0042127883335273475j),(0.010249077674229905-0.008493872447754656j),(0.030903619442072164-0.005797373450369115j),(0.011621700038937113-0.010645733488246456j),(0.03796965653198817-0.008638515362014595j),(0.014473943515063736-0.012606522448138103j),(0.049274816491551236-0.009195341532591026j),(0.01797522922779502-0.012647186869594762j),(0.059646201237802066-0.0027815697254678366j),(0.020405619499301524-0.0115672299158031j),(0.06564958548089601+0.0032154859604416886j),(0.024388481390189825-0.010585945783066795j),(0.08198166603958577+0.012582530980171461j),(0.030367833305550707-0.0031843625348729645j),(0.09297442477098593+0.05463115474548753j),(0.027097599164472238+0.008939002642658948j),(0.0554817248193315+0.09324428789336829j),(0.018092142546217986+0.009762638205507962j),(0.028967862745867184+0.07338618182529914j),(0.011322932638585147+0.012545306478510161j),(0.0012000037212480425+0.07065344746281195j),(-0.008301328806966539+0.021587948197170397j),(-0.1035368821543306+0.02079922470143189j),0j
0j,(0.0006642909175189835+0.0011841357545228073j),(0.0006642909175189835+0.0011841357545228073j),(0.0014146247558839184+0.001066423901104166j),(0.001791871713549086+0.0017909929350685987j),(0.002130213848857564+0.000835795405682732j),(0.0033303293574375365+0.002117050844206178j),(0.003666919243071717-0.0002770572444906127j),(0.0062804264053620395+0.002182323385613382j),(0.004762769231378175-0.0010110102368922097j),(0.009199665078545319+0.0018161741814176552j),(0.005940505348044851-0.002412633981733478j),(0.012881919561964935+0.0008395398701180176j),(0.006786698380416812-0.003812387957782164j),(0.01685601837742424-0.0007957467289366764j),(0.007993807278275951-0.005814545251255554j),(0.021991199581265688-0.002938936508357391j),(0.009434896718210026-0.0074161324834938515j),(0.027972880178513067-0.004468424610968131j),(0.010867330342913623-0.009040769653744679j),(0.033891289434209756-0.005699226353475076j),(0.012535111040516701-0.010753520412957235j),(0.04120630569325386-0.007727351332231584j),(0.015383138370020475-0.012342125214616455j),(0.05241778622143232-0.006896985402041599j),(0.0190352162920134-0.011752971636172994j),(0.06198868842526201+0.001013636114078441j),(0.021291491532843945-0.010019791161642732j),(0.06715853795502079+0.00864122892199473j),(0.025002430861331356-0.008113400182325472j),(0.08080280402835326+0.021587839159450763j),(0.02946713614976275+0.0003397507568431704j),(0.08304614372875152+0.0643947740562234j),(0.024329517297564558+0.011586856551476914j),(0.03991177611446975+0.09498700379826674j),(0.015562360209389236+0.01131238662771542j),(0.0168046253389296+0.07264612094300132j),(0.008692632970134319+0.013111205335674647j),(-0.009590904870911073+0.06531016121552122j),(-0.010324836057592268+0.01763292323767989j),(-0.09321206307715967+0.003166349627667799j)
